:START_ID,predicate,:END_ID,:TYPE,evidence_sentence,source_chunk_id,description
chunk:bf5e9649477cfd8e49d0,NEXT,chunk:f494a7aa6c09a1f8ebaa,NEXT,,chunk:bf5e9649477cfd8e49d0,
chunk:bf5e9649477cfd8e49d0,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:bf5e9649477cfd8e49d0,
chunk:f494a7aa6c09a1f8ebaa,NEXT,chunk:5077e0e11ccef8dbeb1c,NEXT,,chunk:f494a7aa6c09a1f8ebaa,
chunk:f494a7aa6c09a1f8ebaa,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f494a7aa6c09a1f8ebaa,
chunk:5077e0e11ccef8dbeb1c,NEXT,chunk:40b8f4a99a9d616db55c,NEXT,,chunk:5077e0e11ccef8dbeb1c,
chunk:5077e0e11ccef8dbeb1c,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:5077e0e11ccef8dbeb1c,
chunk:40b8f4a99a9d616db55c,NEXT,chunk:f4c3c3df47f1d4e779bf,NEXT,,chunk:40b8f4a99a9d616db55c,
chunk:40b8f4a99a9d616db55c,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:40b8f4a99a9d616db55c,
chunk:f4c3c3df47f1d4e779bf,NEXT,chunk:f2723f76ab44dda2810d,NEXT,,chunk:f4c3c3df47f1d4e779bf,
chunk:f4c3c3df47f1d4e779bf,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f4c3c3df47f1d4e779bf,
chunk:f2723f76ab44dda2810d,NEXT,chunk:a41af3125d007f181b96,NEXT,,chunk:f2723f76ab44dda2810d,
chunk:f2723f76ab44dda2810d,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f2723f76ab44dda2810d,
chunk:a41af3125d007f181b96,NEXT,chunk:7791c9c4a4f3fae688eb,NEXT,,chunk:a41af3125d007f181b96,
chunk:a41af3125d007f181b96,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:a41af3125d007f181b96,
chunk:7791c9c4a4f3fae688eb,NEXT,chunk:04ccd68923a6228a493d,NEXT,,chunk:7791c9c4a4f3fae688eb,
chunk:7791c9c4a4f3fae688eb,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:7791c9c4a4f3fae688eb,
chunk:04ccd68923a6228a493d,NEXT,chunk:c7aa70d4ab1c3746f468,NEXT,,chunk:04ccd68923a6228a493d,
chunk:04ccd68923a6228a493d,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:04ccd68923a6228a493d,
chunk:c7aa70d4ab1c3746f468,NEXT,chunk:918899cb0bf54f652fb8,NEXT,,chunk:c7aa70d4ab1c3746f468,
chunk:c7aa70d4ab1c3746f468,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:c7aa70d4ab1c3746f468,
chunk:918899cb0bf54f652fb8,NEXT,chunk:6d4aa259b5b9c847cfed,NEXT,,chunk:918899cb0bf54f652fb8,
chunk:918899cb0bf54f652fb8,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:918899cb0bf54f652fb8,
chunk:6d4aa259b5b9c847cfed,NEXT,chunk:3eb06e6241138689f8d4,NEXT,,chunk:6d4aa259b5b9c847cfed,
chunk:6d4aa259b5b9c847cfed,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:6d4aa259b5b9c847cfed,
chunk:3eb06e6241138689f8d4,NEXT,chunk:b3b7260c497fc7989242,NEXT,,chunk:3eb06e6241138689f8d4,
chunk:3eb06e6241138689f8d4,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:3eb06e6241138689f8d4,
chunk:b3b7260c497fc7989242,NEXT,chunk:7bdf78b08700bcd2eda0,NEXT,,chunk:b3b7260c497fc7989242,
chunk:b3b7260c497fc7989242,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:b3b7260c497fc7989242,
chunk:7bdf78b08700bcd2eda0,NEXT,chunk:84cd53f1b301f29c0861,NEXT,,chunk:7bdf78b08700bcd2eda0,
chunk:7bdf78b08700bcd2eda0,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:7bdf78b08700bcd2eda0,
chunk:84cd53f1b301f29c0861,NEXT,chunk:5691e16e09ce61cd5104,NEXT,,chunk:84cd53f1b301f29c0861,
chunk:84cd53f1b301f29c0861,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:84cd53f1b301f29c0861,
chunk:5691e16e09ce61cd5104,NEXT,chunk:e80085fc988bb1f8453b,NEXT,,chunk:5691e16e09ce61cd5104,
chunk:5691e16e09ce61cd5104,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:5691e16e09ce61cd5104,
chunk:e80085fc988bb1f8453b,NEXT,chunk:450226c59c11d69d8e91,NEXT,,chunk:e80085fc988bb1f8453b,
chunk:e80085fc988bb1f8453b,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:e80085fc988bb1f8453b,
chunk:450226c59c11d69d8e91,NEXT,chunk:6178a8bc40848154d5d2,NEXT,,chunk:450226c59c11d69d8e91,
chunk:450226c59c11d69d8e91,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:450226c59c11d69d8e91,
chunk:6178a8bc40848154d5d2,NEXT,chunk:e2ded9e4f55f803284c6,NEXT,,chunk:6178a8bc40848154d5d2,
chunk:6178a8bc40848154d5d2,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:6178a8bc40848154d5d2,
chunk:e2ded9e4f55f803284c6,NEXT,chunk:7bf825c983fbb8b6a778,NEXT,,chunk:e2ded9e4f55f803284c6,
chunk:e2ded9e4f55f803284c6,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:e2ded9e4f55f803284c6,
chunk:7bf825c983fbb8b6a778,NEXT,chunk:10d87683ab14ea7a870b,NEXT,,chunk:7bf825c983fbb8b6a778,
chunk:7bf825c983fbb8b6a778,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:7bf825c983fbb8b6a778,
chunk:10d87683ab14ea7a870b,NEXT,chunk:d0f06461b3125c2a863f,NEXT,,chunk:10d87683ab14ea7a870b,
chunk:10d87683ab14ea7a870b,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:10d87683ab14ea7a870b,
chunk:d0f06461b3125c2a863f,NEXT,chunk:4d444dc8f594807ba6f4,NEXT,,chunk:d0f06461b3125c2a863f,
chunk:d0f06461b3125c2a863f,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:d0f06461b3125c2a863f,
chunk:4d444dc8f594807ba6f4,NEXT,chunk:296109a934498da3db93,NEXT,,chunk:4d444dc8f594807ba6f4,
chunk:4d444dc8f594807ba6f4,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:4d444dc8f594807ba6f4,
chunk:296109a934498da3db93,NEXT,chunk:89fd9d706addc6696fd5,NEXT,,chunk:296109a934498da3db93,
chunk:296109a934498da3db93,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:296109a934498da3db93,
chunk:89fd9d706addc6696fd5,NEXT,chunk:2a6a8b34faa5b8d761d6,NEXT,,chunk:89fd9d706addc6696fd5,
chunk:89fd9d706addc6696fd5,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:89fd9d706addc6696fd5,
chunk:2a6a8b34faa5b8d761d6,NEXT,chunk:f42bfb69e26d87aac74d,NEXT,,chunk:2a6a8b34faa5b8d761d6,
chunk:2a6a8b34faa5b8d761d6,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:2a6a8b34faa5b8d761d6,
chunk:f42bfb69e26d87aac74d,NEXT,chunk:94e1e60e51571d882fc2,NEXT,,chunk:f42bfb69e26d87aac74d,
chunk:f42bfb69e26d87aac74d,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f42bfb69e26d87aac74d,
chunk:94e1e60e51571d882fc2,NEXT,chunk:f29375ca851454f2ec6f,NEXT,,chunk:94e1e60e51571d882fc2,
chunk:94e1e60e51571d882fc2,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:94e1e60e51571d882fc2,
chunk:f29375ca851454f2ec6f,NEXT,chunk:2f36ee2828ad4c2c8baa,NEXT,,chunk:f29375ca851454f2ec6f,
chunk:f29375ca851454f2ec6f,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f29375ca851454f2ec6f,
chunk:2f36ee2828ad4c2c8baa,NEXT,chunk:af4b410d41c18462fa66,NEXT,,chunk:2f36ee2828ad4c2c8baa,
chunk:2f36ee2828ad4c2c8baa,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:2f36ee2828ad4c2c8baa,
chunk:af4b410d41c18462fa66,NEXT,chunk:72a9fb9da8e50e14b1a3,NEXT,,chunk:af4b410d41c18462fa66,
chunk:af4b410d41c18462fa66,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:af4b410d41c18462fa66,
chunk:72a9fb9da8e50e14b1a3,NEXT,chunk:8d389f7aadd6194eb335,NEXT,,chunk:72a9fb9da8e50e14b1a3,
chunk:72a9fb9da8e50e14b1a3,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:72a9fb9da8e50e14b1a3,
chunk:8d389f7aadd6194eb335,NEXT,chunk:3332055d0eadb7090e35,NEXT,,chunk:8d389f7aadd6194eb335,
chunk:8d389f7aadd6194eb335,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:8d389f7aadd6194eb335,
chunk:3332055d0eadb7090e35,NEXT,chunk:5b249c90b6f2d2d99c27,NEXT,,chunk:3332055d0eadb7090e35,
chunk:3332055d0eadb7090e35,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:3332055d0eadb7090e35,
chunk:5b249c90b6f2d2d99c27,NEXT,chunk:c60dcdf23d9f51065dc1,NEXT,,chunk:5b249c90b6f2d2d99c27,
chunk:5b249c90b6f2d2d99c27,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:5b249c90b6f2d2d99c27,
chunk:c60dcdf23d9f51065dc1,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:c60dcdf23d9f51065dc1,
chunk:b1426ea15165cbd9328f,NEXT,chunk:f7710dea9d1b3b727c7b,NEXT,,chunk:b1426ea15165cbd9328f,
chunk:b1426ea15165cbd9328f,PART_OF,document:c662508dd8911afe8c35,PART_OF,,chunk:b1426ea15165cbd9328f,
chunk:f7710dea9d1b3b727c7b,NEXT,chunk:be963a6cc1c4ce69af41,NEXT,,chunk:f7710dea9d1b3b727c7b,
chunk:f7710dea9d1b3b727c7b,PART_OF,document:c662508dd8911afe8c35,PART_OF,,chunk:f7710dea9d1b3b727c7b,
chunk:be963a6cc1c4ce69af41,NEXT,chunk:ac26e7b3e1fea0a88ec6,NEXT,,chunk:be963a6cc1c4ce69af41,
chunk:be963a6cc1c4ce69af41,PART_OF,document:c662508dd8911afe8c35,PART_OF,,chunk:be963a6cc1c4ce69af41,
chunk:ac26e7b3e1fea0a88ec6,NEXT,chunk:ae5ef35591b537b793bd,NEXT,,chunk:ac26e7b3e1fea0a88ec6,
chunk:ac26e7b3e1fea0a88ec6,PART_OF,document:c662508dd8911afe8c35,PART_OF,,chunk:ac26e7b3e1fea0a88ec6,
chunk:ae5ef35591b537b793bd,PART_OF,document:c662508dd8911afe8c35,PART_OF,,chunk:ae5ef35591b537b793bd,
chunk:e4759d693ba87d3229ba,NEXT,chunk:be73352d8b2ad3c437b0,NEXT,,chunk:e4759d693ba87d3229ba,
chunk:e4759d693ba87d3229ba,PART_OF,document:961b0ee91496031f40db,PART_OF,,chunk:e4759d693ba87d3229ba,
chunk:be73352d8b2ad3c437b0,NEXT,chunk:cb609d58d7c2c2689d8a,NEXT,,chunk:be73352d8b2ad3c437b0,
chunk:be73352d8b2ad3c437b0,PART_OF,document:961b0ee91496031f40db,PART_OF,,chunk:be73352d8b2ad3c437b0,
chunk:cb609d58d7c2c2689d8a,NEXT,chunk:4f1775aa2d04fcb5cee4,NEXT,,chunk:cb609d58d7c2c2689d8a,
chunk:cb609d58d7c2c2689d8a,PART_OF,document:961b0ee91496031f40db,PART_OF,,chunk:cb609d58d7c2c2689d8a,
chunk:4f1775aa2d04fcb5cee4,NEXT,chunk:99c5043a00ea506fb6c8,NEXT,,chunk:4f1775aa2d04fcb5cee4,
chunk:4f1775aa2d04fcb5cee4,PART_OF,document:961b0ee91496031f40db,PART_OF,,chunk:4f1775aa2d04fcb5cee4,
chunk:99c5043a00ea506fb6c8,NEXT,chunk:a79b9cc8cef6f0df3bda,NEXT,,chunk:99c5043a00ea506fb6c8,
chunk:99c5043a00ea506fb6c8,PART_OF,document:961b0ee91496031f40db,PART_OF,,chunk:99c5043a00ea506fb6c8,
chunk:a79b9cc8cef6f0df3bda,PART_OF,document:961b0ee91496031f40db,PART_OF,,chunk:a79b9cc8cef6f0df3bda,
chunk:1bb9c9b6903314eda5a5,NEXT,chunk:d4a0c1b709f2530114ff,NEXT,,chunk:1bb9c9b6903314eda5a5,
chunk:1bb9c9b6903314eda5a5,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:1bb9c9b6903314eda5a5,
chunk:d4a0c1b709f2530114ff,NEXT,chunk:6a7e6ccaf5a42d395c78,NEXT,,chunk:d4a0c1b709f2530114ff,
chunk:d4a0c1b709f2530114ff,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:d4a0c1b709f2530114ff,
chunk:6a7e6ccaf5a42d395c78,NEXT,chunk:0493a4945858423dbeef,NEXT,,chunk:6a7e6ccaf5a42d395c78,
chunk:6a7e6ccaf5a42d395c78,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:6a7e6ccaf5a42d395c78,
chunk:0493a4945858423dbeef,NEXT,chunk:9b5bbcb8ec2de2994522,NEXT,,chunk:0493a4945858423dbeef,
chunk:0493a4945858423dbeef,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:0493a4945858423dbeef,
chunk:9b5bbcb8ec2de2994522,NEXT,chunk:e20b2f2e7105497dc4a4,NEXT,,chunk:9b5bbcb8ec2de2994522,
chunk:9b5bbcb8ec2de2994522,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:9b5bbcb8ec2de2994522,
chunk:e20b2f2e7105497dc4a4,NEXT,chunk:d8a83ef2b5b12b5ea2fd,NEXT,,chunk:e20b2f2e7105497dc4a4,
chunk:e20b2f2e7105497dc4a4,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:e20b2f2e7105497dc4a4,
chunk:d8a83ef2b5b12b5ea2fd,NEXT,chunk:9ce2621efa252cfddb54,NEXT,,chunk:d8a83ef2b5b12b5ea2fd,
chunk:d8a83ef2b5b12b5ea2fd,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:d8a83ef2b5b12b5ea2fd,
chunk:9ce2621efa252cfddb54,PART_OF,document:4f4f48b04a4bc74fd7fb,PART_OF,,chunk:9ce2621efa252cfddb54,
chunk:9b8a60594df13e9c9ab0,NEXT,chunk:34b13e1ba46e7ada83c5,NEXT,,chunk:9b8a60594df13e9c9ab0,
chunk:9b8a60594df13e9c9ab0,PART_OF,document:3980cd447f0d66c06301,PART_OF,,chunk:9b8a60594df13e9c9ab0,
chunk:34b13e1ba46e7ada83c5,PART_OF,document:3980cd447f0d66c06301,PART_OF,,chunk:34b13e1ba46e7ada83c5,
chunk:873dcd9e846597dbd90b,NEXT,chunk:4bfb8975a6c6a7a666f3,NEXT,,chunk:873dcd9e846597dbd90b,
chunk:873dcd9e846597dbd90b,PART_OF,document:a391a77f591a9a2b174c,PART_OF,,chunk:873dcd9e846597dbd90b,
chunk:4bfb8975a6c6a7a666f3,PART_OF,document:a391a77f591a9a2b174c,PART_OF,,chunk:4bfb8975a6c6a7a666f3,
chunk:2ff70c15f73ff99eef62,PART_OF,document:94ad8ee877b91f0500cf,PART_OF,,chunk:2ff70c15f73ff99eef62,
chunk:b55c88a4cc99b9812415,NEXT,chunk:039f7d8967d7cb5dd2a4,NEXT,,chunk:b55c88a4cc99b9812415,
chunk:b55c88a4cc99b9812415,PART_OF,document:f570fdb106128cf86b57,PART_OF,,chunk:b55c88a4cc99b9812415,
chunk:039f7d8967d7cb5dd2a4,PART_OF,document:f570fdb106128cf86b57,PART_OF,,chunk:039f7d8967d7cb5dd2a4,
chunk:ebafcfa17e7e4d48c571,PART_OF,document:201cab6f11c8cee755f4,PART_OF,,chunk:ebafcfa17e7e4d48c571,
chunk:45d762ee50549426c1af,NEXT,chunk:0eae680f9fb2ed86acd0,NEXT,,chunk:45d762ee50549426c1af,
chunk:45d762ee50549426c1af,PART_OF,document:292d717066023d771fca,PART_OF,,chunk:45d762ee50549426c1af,
chunk:0eae680f9fb2ed86acd0,PART_OF,document:292d717066023d771fca,PART_OF,,chunk:0eae680f9fb2ed86acd0,
chunk:493e1c2b389319914f36,PART_OF,document:6a890abc9512e72916a4,PART_OF,,chunk:493e1c2b389319914f36,
chunk:54dc5745373125c1d196,PART_OF,document:ab24c39604f8f87319ef,PART_OF,,chunk:54dc5745373125c1d196,
chunk:f946fa6908ce684e033c,NEXT,chunk:92eb53fde97dfaa70c9b,NEXT,,chunk:f946fa6908ce684e033c,
chunk:f946fa6908ce684e033c,PART_OF,document:73d72634508e552cdb6e,PART_OF,,chunk:f946fa6908ce684e033c,
chunk:92eb53fde97dfaa70c9b,PART_OF,document:73d72634508e552cdb6e,PART_OF,,chunk:92eb53fde97dfaa70c9b,
chunk:7891d809c46df33cacda,PART_OF,document:acf8fd27513cf366469e,PART_OF,,chunk:7891d809c46df33cacda,
chunk:00d4265edc7014c14771,PART_OF,document:d46d92bda80ad9addbec,PART_OF,,chunk:00d4265edc7014c14771,
chunk:d4183e17471d249262f5,PART_OF,document:9c6d836bc12ee5c9a75c,PART_OF,,chunk:d4183e17471d249262f5,
chunk:e46a279c3a3ba34d1cf9,PART_OF,document:19cb974ea612df7feaa1,PART_OF,,chunk:e46a279c3a3ba34d1cf9,
chunk:9dc656e2a26466538881,PART_OF,document:fbb357c8234973acbe03,PART_OF,,chunk:9dc656e2a26466538881,
chunk:8cc354accfe77501e323,NEXT,chunk:c3627282859e07e2f78d,NEXT,,chunk:8cc354accfe77501e323,
chunk:8cc354accfe77501e323,PART_OF,document:f92141aa6816de05b2c4,PART_OF,,chunk:8cc354accfe77501e323,
chunk:c3627282859e07e2f78d,PART_OF,document:f92141aa6816de05b2c4,PART_OF,,chunk:c3627282859e07e2f78d,
chunk:c5ec9539c1eb3a983ee2,PART_OF,document:19aef4e2874cb1fecbf5,PART_OF,,chunk:c5ec9539c1eb3a983ee2,
chunk:8d250b7b81a72f31ffbc,PART_OF,document:532f9b82afd98a34362f,PART_OF,,chunk:8d250b7b81a72f31ffbc,
chunk:de9c64bc5d9108a1c25e,PART_OF,document:b9e44c57f80f99935ab7,PART_OF,,chunk:de9c64bc5d9108a1c25e,
chunk:d0da17a55b76f205537a,PART_OF,document:4f86fb8ba4d261b91f30,PART_OF,,chunk:d0da17a55b76f205537a,
chunk:54ad5224979641f89da8,PART_OF,document:ab4c5e94bf26fa990c39,PART_OF,,chunk:54ad5224979641f89da8,
chunk:aa7790dba3b89826ee56,PART_OF,document:95ddaac122c67dcc6985,PART_OF,,chunk:aa7790dba3b89826ee56,
